user_id,signup_date,country,acquisition_channel,utm_campaign,first_device,gender,age,plan,marketing_opt_in,is_churned,churn_date
5456,2024-04-07,BE,paid_search,,desktop,male,28,basic,,True,2024-04-27
5457,2024-04-24,FR,affiliate,competitor,desktop,male,33,free,True,False,
5458,2024-10-08,ES,affiliate,black_friday,mobile,male,38,enterprise,True,False,
5459,2025-01-05,IT,referral,black_friday,tablet,female,22,free,True,False,
5460,2025-09-30,IT,paid_search,retargeting,mobile,male,35,free,True,True,2025-12-15
5461,2025-10-04,UK,email,,mobile,female,35,free,False,False,
5462,2024-01-02,IT,referral,black_friday,mobile,female,43,free,True,True,2024-04-30
5463,2025-05-20,ES,organic,back_to_school,mobile,female,30,free,True,True,2025-12-15
5464,2024-08-01,PT,display,retargeting,mobile,female,37,basic,True,False,
5465,2024-05-21,DE,organic,retargeting,mobile,male,36,pro,False,False,
5466,2025-01-31,NL,organic,,mobile,male,42,basic,True,False,
5467,2024-01-25,IT,paid_social,competitor,mobile,female,25,free,False,False,
5468,2024-08-26,IT,paid_search,brand,mobile,male,18,basic,False,False,
5469,2025-01-29,MX,organic,,desktop,male,31,pro,,False,
5470,2024-07-13,US,organic,spring_sale,mobile,female,31,free,True,False,
5471,2025-02-28,US,paid_search,spring_sale,mobile,male,21,free,True,True,2025-05-26
5472,2024-11-24,SE,organic,spring_sale,tablet,male,18,basic,False,True,2025-09-07
5473,2025-07-25,MX,referral,brand,desktop,female,27,basic,True,False,
5474,2024-05-09,SE,organic,,mobile,male,32,pro,True,False,
5475,2024-02-10,ES,referral,,mobile,male,34,free,,False,
5476,2025-01-13,UK,paid_search,,mobile,female,18,free,False,False,
5477,2024-07-02,UK,organic,retargeting,desktop,female,18,free,True,True,2024-07-19
5478,2025-05-20,BR,affiliate,retargeting,mobile,male,44,basic,False,False,
5479,2024-03-07,UK,influencer,spring_sale,desktop,male,31,free,,True,2024-03-14
5480,2025-02-15,FR,organic,,mobile,female,33,free,True,True,2025-07-01
5481,2025-12-08,PT,paid_social,,mobile,male,20,basic,True,False,
5482,2024-03-07,IT,paid_social,,mobile,male,33,pro,False,False,
5483,2024-08-03,UK,referral,brand,mobile,female,29,free,True,False,
5484,2025-08-26,FR,referral,,desktop,female,27,basic,True,False,
5485,2025-01-16,DE,organic,retargeting,desktop,male,18,free,True,True,2025-04-07
5486,2024-05-05,CO,paid_social,,desktop,male,24,basic,True,False,
5487,2024-06-01,PT,paid_search,brand,mobile,male,53,free,True,True,2025-07-08
5488,2025-06-30,MX,paid_search,,mobile,male,30,free,,True,2025-12-15
5489,2025-09-07,CO,paid_search,back_to_school,mobile,female,41,free,True,False,
5490,2024-09-14,US,paid_social,brand,desktop,female,31,basic,False,False,
5491,2024-12-04,IT,organic,brand,desktop,male,30,basic,True,False,
5492,2025-07-13,ES,organic,,desktop,male,27,pro,True,False,
5493,2024-05-06,US,organic,brand,mobile,female,46,free,True,False,
5494,2024-05-27,BE,affiliate,,desktop,male,37,basic,True,False,
5495,2025-07-07,DE,paid_search,,mobile,female,25,free,False,False,
5496,2024-05-13,US,organic,,desktop,female,29,pro,False,False,
5497,2025-07-05,UK,organic,retargeting,mobile,male,44,free,False,False,
5498,2024-12-21,US,affiliate,black_friday,desktop,female,18,pro,True,False,
5499,2025-12-08,UK,display,,mobile,non_binary,36,free,True,True,2025-12-15
5500,2024-01-24,BE,email,,mobile,female,38,free,True,True,2024-08-19
5501,2025-11-07,DE,affiliate,,mobile,female,26,free,True,True,2025-12-09
5502,2024-06-10,DE,organic,competitor,desktop,male,35,free,False,False,
5503,2024-01-26,PL,paid_search,competitor,mobile,male,38,basic,False,False,
5504,2025-06-01,IT,organic,,mobile,female,21,free,True,True,2025-06-17
5505,2025-01-15,IT,paid_search,retargeting,mobile,female,41,free,True,False,
5506,2025-08-21,DE,paid_search,,desktop,female,36,pro,False,False,
5507,2024-03-18,US,referral,spring_sale,desktop,male,31,basic,False,False,
5508,2024-02-27,US,paid_social,black_friday,mobile,female,34,pro,False,False,
5509,2025-02-09,ES,email,brand,mobile,male,40,free,False,True,2025-09-23
5510,2025-09-22,IE,email,black_friday,mobile,female,56,free,False,False,
5511,2024-10-17,FR,organic,,desktop,female,39,free,True,False,
5512,2025-07-24,FR,paid_social,spring_sale,mobile,female,41,free,False,True,2025-12-15
5513,2025-10-09,ES,organic,retargeting,desktop,female,35,free,True,False,
5514,2025-09-13,FR,referral,brand,desktop,male,52,basic,False,False,
5515,2024-12-29,IT,organic,,mobile,male,18,basic,False,True,2025-01-05
5516,2025-05-14,DE,affiliate,spring_sale,mobile,female,18,free,True,False,
5517,2025-01-10,FR,organic,,desktop,unknown,35,basic,False,False,
5518,2025-04-27,BE,paid_search,,mobile,female,40,free,True,True,2025-12-15
5519,2025-02-09,US,referral,,mobile,female,18,basic,False,False,
5520,2025-01-10,IT,referral,back_to_school,desktop,male,33,basic,True,False,
5521,2024-11-08,ES,paid_search,retargeting,mobile,male,31,enterprise,False,False,
5522,2025-04-11,NL,display,competitor,desktop,male,40,free,True,True,2025-06-09
5523,2025-06-21,US,referral,brand,mobile,female,37,free,False,True,2025-12-15
5524,2025-10-19,BE,organic,,tablet,male,18,free,False,False,
5525,2025-03-14,MX,paid_search,,mobile,male,22,free,True,False,
5526,2024-03-12,ES,referral,back_to_school,desktop,male,25,pro,True,False,
5527,2025-02-24,FR,referral,back_to_school,desktop,female,40,basic,True,False,
5528,2024-08-13,NO,organic,retargeting,mobile,female,37,free,True,False,
5529,2024-01-20,IT,organic,brand,mobile,male,27,basic,False,False,
5530,2024-02-21,ES,paid_search,,mobile,non_binary,34,free,False,True,2024-03-25
5531,2025-02-26,BR,paid_search,,mobile,male,22,free,True,False,
5532,2025-11-06,IT,paid_search,retargeting,mobile,male,53,pro,True,False,
5533,2024-12-27,MX,paid_search,brand,mobile,female,39,free,True,True,2025-01-31
5534,2024-11-14,CO,paid_search,,desktop,female,41,basic,True,False,
5535,2024-03-04,ES,paid_social,brand,desktop,female,47,basic,False,False,
5536,2025-04-27,AR,organic,,mobile,male,43,pro,False,False,
5537,2024-02-09,PL,paid_search,retargeting,mobile,female,33,free,False,True,2024-03-11
5538,2025-08-24,US,email,,mobile,female,31,free,True,False,
5539,2025-08-06,ES,paid_social,brand,mobile,male,46,free,True,True,2025-09-04
5540,2025-12-09,ES,organic,black_friday,mobile,female,33,free,True,False,
5541,2024-07-22,PT,paid_search,competitor,mobile,male,26,free,False,True,2024-10-14
5542,2024-04-25,ES,affiliate,brand,mobile,female,53,basic,True,False,
5543,2024-08-02,PL,paid_search,spring_sale,mobile,male,24,pro,False,False,
5544,2025-07-25,BR,organic,brand,mobile,male,18,free,,True,2025-12-14
5545,2024-06-05,AR,paid_search,,desktop,male,43,free,False,False,
5546,2025-09-26,DE,organic,brand,mobile,female,26,free,True,False,
5547,2024-04-20,UK,email,spring_sale,mobile,male,37,free,True,False,
5548,2024-02-04,ES,email,retargeting,desktop,male,51,free,True,True,2024-09-25
5549,2024-06-05,DE,paid_social,spring_sale,mobile,male,19,basic,True,True,2024-06-19
5550,2025-06-23,FR,email,retargeting,desktop,female,33,free,True,True,2025-07-18
5551,2025-03-06,UK,organic,retargeting,mobile,female,48,free,True,False,
5552,2024-09-10,FR,referral,,tablet,female,40,free,True,True,2025-05-28
5553,2025-04-14,ES,email,,mobile,female,31,basic,True,False,
5554,2025-04-08,FR,display,,mobile,female,57,basic,False,False,
5555,2025-01-31,ES,organic,competitor,mobile,female,32,free,,True,2025-02-27
5556,2025-01-02,ES,paid_search,brand,mobile,female,37,free,False,True,2025-02-01
5557,2024-03-13,PT,paid_social,back_to_school,desktop,female,49,free,True,True,2024-07-09
5558,2024-07-04,SE,referral,brand,mobile,male,43,free,True,True,2024-10-25
5559,2025-01-12,BR,organic,brand,mobile,female,46,basic,True,False,
5560,2024-04-06,FR,display,,mobile,male,24,basic,,False,
5561,2024-12-06,ES,organic,retargeting,mobile,male,45,free,True,True,2025-01-02
5562,2024-03-24,PL,affiliate,competitor,desktop,female,35,basic,True,False,
5563,2025-07-16,UK,paid_search,,mobile,male,26,free,False,True,2025-09-18
5564,2024-03-14,BR,paid_search,,mobile,female,35,basic,False,False,
5565,2024-03-07,PT,referral,competitor,mobile,male,35,pro,,True,2024-05-25
5566,2025-04-01,MX,organic,competitor,mobile,male,52,pro,True,False,
5567,2024-06-06,ES,paid_social,brand,mobile,female,37,free,True,False,
5568,2024-09-08,CO,organic,back_to_school,desktop,male,25,pro,False,False,
5569,2024-08-12,IT,organic,black_friday,mobile,female,23,basic,False,False,
5570,2024-06-03,MX,paid_search,,desktop,male,33,free,False,False,
5571,2025-06-28,ES,organic,,mobile,male,20,free,True,False,
5572,2025-05-09,ES,paid_search,,mobile,male,26,basic,False,True,2025-09-07
5573,2024-06-19,NL,referral,back_to_school,mobile,male,31,basic,False,False,
5574,2025-05-06,ES,organic,retargeting,desktop,non_binary,29,basic,False,True,2025-08-23
5575,2025-05-25,UK,email,spring_sale,desktop,unknown,40,basic,True,True,2025-07-22
5576,2025-01-20,FR,paid_social,spring_sale,desktop,male,26,pro,False,True,2025-07-16
5577,2025-02-17,UK,organic,brand,desktop,unknown,18,free,True,False,
5578,2025-10-30,US,email,retargeting,mobile,male,18,free,True,True,2025-12-15
5579,2024-11-20,BE,organic,retargeting,desktop,female,33,pro,True,False,
5580,2024-10-02,US,display,brand,mobile,male,27,free,False,True,2025-05-05
5581,2025-01-20,DE,organic,,mobile,female,21,free,True,False,
5582,2025-08-20,PL,organic,,mobile,male,53,pro,False,False,
5583,2025-05-22,UK,organic,retargeting,mobile,male,41,free,False,False,
5584,2024-02-23,UK,paid_search,,desktop,female,32,basic,True,False,
5585,2024-11-24,BE,email,retargeting,desktop,male,35,basic,False,False,
5586,2025-06-12,UK,affiliate,back_to_school,mobile,female,30,pro,False,False,
5587,2024-06-09,PT,paid_search,retargeting,desktop,male,20,free,False,True,2024-12-23
5588,2025-12-07,DE,referral,,mobile,male,43,free,True,False,
5589,2025-07-31,NL,affiliate,back_to_school,mobile,female,42,pro,True,False,
5590,2025-08-28,DE,paid_search,brand,desktop,male,18,free,True,True,2025-12-15
5591,2024-02-28,ES,paid_social,,desktop,female,35,free,False,False,
5592,2025-02-18,ES,paid_search,black_friday,desktop,female,36,free,False,False,
5593,2025-01-12,MX,influencer,competitor,mobile,male,30,pro,True,False,
5594,2025-03-24,MX,organic,,desktop,female,54,pro,False,False,
5595,2025-08-30,AR,paid_search,spring_sale,desktop,male,53,basic,False,True,2025-12-15
5596,2024-09-09,PT,paid_social,,mobile,female,29,free,False,True,2024-12-26
5597,2025-01-16,FR,paid_search,black_friday,mobile,male,31,free,True,True,2025-03-21
5598,2025-04-30,CO,organic,brand,mobile,male,30,pro,False,False,
5599,2025-06-22,NL,paid_social,black_friday,mobile,female,27,basic,False,False,
5600,2025-07-04,BR,referral,retargeting,desktop,male,24,free,False,False,
5601,2024-08-28,DE,paid_search,retargeting,mobile,female,38,free,True,False,
5602,2025-12-14,US,organic,retargeting,mobile,female,53,free,False,False,
5603,2024-01-07,US,organic,brand,mobile,female,49,pro,False,False,
5604,2024-12-18,NO,referral,,mobile,male,41,free,True,True,2025-02-07
5605,2025-03-11,FR,organic,brand,desktop,male,18,free,True,False,
5606,2024-02-13,US,organic,,mobile,male,18,basic,False,False,
5607,2024-11-18,PT,email,black_friday,mobile,female,44,pro,False,False,
5608,2025-03-02,US,paid_search,competitor,desktop,non_binary,49,basic,True,True,2025-10-07
5609,2025-03-10,UK,paid_social,black_friday,desktop,female,39,free,True,False,
5610,2024-03-26,ES,organic,retargeting,desktop,female,30,free,True,False,
5611,2024-07-17,IT,affiliate,brand,desktop,non_binary,47,basic,True,False,
5612,2024-06-24,IT,referral,retargeting,tablet,female,41,basic,True,False,
5613,2025-04-02,BR,paid_social,black_friday,desktop,male,44,basic,False,False,
5614,2024-08-23,US,organic,brand,desktop,female,18,free,,False,
5615,2025-02-12,DE,organic,retargeting,mobile,female,36,basic,True,True,2025-04-06
5616,2025-06-06,BE,affiliate,,desktop,non_binary,51,pro,True,False,
5617,2025-07-24,PT,organic,,mobile,female,38,free,True,False,
5618,2024-05-11,NO,paid_social,,mobile,unknown,42,free,True,False,
5619,2025-10-08,IT,paid_social,brand,mobile,female,33,free,True,True,2025-11-17
5620,2024-04-28,IT,display,competitor,mobile,female,34,free,False,True,2025-01-21
5621,2024-01-16,US,organic,back_to_school,desktop,male,47,free,False,True,2024-02-09
5622,2024-02-02,AR,organic,competitor,tablet,female,26,free,True,False,
5623,2024-05-23,ES,paid_search,,desktop,female,25,basic,True,False,
5624,2025-09-16,ES,paid_search,black_friday,mobile,female,28,free,True,False,
5625,2024-05-28,UK,paid_search,retargeting,mobile,male,33,pro,True,False,
5626,2025-05-10,PL,referral,,mobile,male,18,free,False,False,
5627,2024-10-26,BR,display,competitor,desktop,female,40,free,False,False,
5628,2024-01-29,DE,affiliate,competitor,mobile,male,31,free,False,False,
5629,2024-11-13,PT,email,retargeting,mobile,male,42,free,True,False,
5630,2024-01-21,US,affiliate,brand,mobile,female,18,basic,True,False,
5631,2024-12-06,DE,paid_search,spring_sale,desktop,male,42,basic,True,True,2025-04-17
5632,2025-02-03,ES,organic,black_friday,mobile,female,46,free,True,True,2025-07-07
5633,2025-01-07,MX,paid_social,black_friday,mobile,non_binary,37,free,True,False,
5634,2024-07-21,FR,paid_search,brand,mobile,male,33,free,True,True,2024-07-30
5635,2025-07-02,CO,organic,black_friday,mobile,unknown,42,free,True,False,
5636,2025-03-02,FR,email,spring_sale,mobile,male,46,pro,True,False,
5637,2024-07-01,BE,affiliate,back_to_school,mobile,male,38,free,True,True,2024-11-17
5638,2024-11-06,BR,display,,mobile,female,39,free,True,False,
5639,2024-03-18,FR,paid_search,,tablet,female,50,free,True,False,
5640,2025-10-22,IT,organic,,mobile,male,41,free,True,True,2025-12-15
5641,2025-06-22,IT,paid_social,spring_sale,desktop,female,25,pro,True,False,
5642,2024-07-24,UK,email,brand,mobile,male,46,free,True,True,2024-10-11
5643,2025-04-27,DE,paid_search,,mobile,female,32,basic,False,False,
5644,2025-04-30,UK,organic,black_friday,mobile,female,33,free,False,True,2025-08-18
5645,2025-03-11,BE,referral,competitor,mobile,male,34,pro,True,False,
5646,2024-02-08,DE,paid_search,,desktop,female,43,free,False,True,2024-10-05
5647,2025-09-20,BE,paid_social,brand,mobile,male,50,enterprise,True,True,2025-12-15
5648,2025-11-14,FR,referral,black_friday,mobile,non_binary,33,free,False,True,2025-12-15
5649,2025-11-27,FR,organic,retargeting,desktop,female,50,basic,True,False,
5650,2025-12-02,ES,paid_search,,tablet,male,35,enterprise,,False,
5651,2025-10-26,MX,paid_social,,desktop,female,47,pro,True,False,
5652,2025-06-12,IT,paid_search,,mobile,female,35,basic,True,False,
5653,2024-02-10,DE,email,,mobile,male,28,free,True,True,2024-04-07
5654,2024-11-28,IE,organic,brand,mobile,male,52,free,False,False,
5655,2024-06-24,DE,affiliate,,mobile,male,27,free,True,False,
5656,2024-06-06,UK,organic,competitor,mobile,male,26,free,False,False,
5657,2025-08-16,DE,paid_social,spring_sale,desktop,male,20,free,False,True,2025-12-15
5658,2025-08-03,FR,affiliate,brand,mobile,female,46,basic,False,True,2025-12-06
5659,2025-01-08,CO,referral,,mobile,female,48,free,False,True,2025-04-02
5660,2025-06-10,ES,organic,brand,mobile,non_binary,37,free,False,True,2025-12-15
5661,2024-04-02,DE,paid_search,brand,mobile,male,23,basic,True,False,
5662,2024-06-07,DK,paid_social,retargeting,mobile,male,33,free,True,True,2024-08-18
5663,2025-09-07,PT,paid_search,,mobile,female,30,basic,False,False,
5664,2024-11-18,UK,organic,,desktop,female,23,free,True,True,2024-11-25
5665,2025-01-25,NL,referral,brand,mobile,male,28,free,False,False,
5666,2024-11-26,US,email,,desktop,male,38,pro,False,False,
5667,2024-05-24,ES,paid_social,,mobile,female,27,pro,True,False,
5668,2025-08-13,ES,paid_social,,mobile,female,36,free,True,False,
5669,2025-06-26,DE,email,back_to_school,desktop,female,18,free,False,True,2025-12-11
5670,2025-05-03,PT,organic,brand,mobile,male,50,free,True,True,2025-12-15
5671,2024-09-09,US,organic,,desktop,unknown,29,basic,False,False,
5672,2025-04-04,ES,referral,back_to_school,tablet,male,42,pro,True,True,2025-08-18
5673,2025-11-12,SE,organic,,mobile,female,35,free,True,False,
5674,2025-04-09,DE,paid_search,brand,mobile,male,37,free,True,False,
5675,2024-12-19,PT,paid_social,brand,mobile,male,22,free,True,False,
5676,2024-07-12,UK,organic,black_friday,mobile,female,25,free,False,True,2024-07-19
5677,2025-01-08,FR,influencer,,desktop,male,26,free,,False,
5678,2024-09-22,FR,paid_search,retargeting,mobile,male,33,free,True,False,
5679,2025-03-13,US,paid_search,retargeting,mobile,female,46,basic,True,False,
5680,2024-02-02,US,paid_social,spring_sale,mobile,female,37,free,True,False,
5681,2024-05-15,FR,paid_search,competitor,mobile,female,24,free,True,True,2024-06-17
5682,2025-07-16,BE,paid_search,retargeting,mobile,male,34,basic,False,False,
5683,2024-09-29,UK,organic,spring_sale,mobile,female,32,free,True,True,2025-03-07
5684,2024-11-05,NL,referral,spring_sale,mobile,male,29,free,False,True,2025-05-09
5685,2025-01-23,MX,referral,competitor,mobile,male,33,basic,False,False,
5686,2024-11-09,NL,paid_social,,mobile,male,41,free,False,True,2025-06-07
5687,2025-06-26,MX,organic,retargeting,desktop,male,26,free,True,False,
5688,2024-06-24,PT,affiliate,,mobile,female,30,basic,False,False,
5689,2025-06-26,ES,display,,desktop,male,43,pro,False,False,
5690,2024-05-29,ES,organic,,desktop,male,38,free,True,True,2024-09-07
5691,2024-09-21,SE,organic,brand,desktop,female,46,free,False,True,2025-06-05
5692,2025-02-24,IT,paid_social,brand,desktop,female,47,free,True,True,2025-08-22
5693,2025-09-25,PT,paid_social,retargeting,desktop,male,19,free,True,True,2025-11-03
5694,2024-06-15,US,organic,retargeting,mobile,male,36,free,True,False,
5695,2025-02-23,BE,paid_search,,desktop,female,28,free,False,False,
5696,2024-02-15,PL,organic,brand,desktop,female,21,pro,True,False,
5697,2024-02-23,ES,affiliate,brand,mobile,female,25,basic,True,False,
5698,2025-07-02,BR,organic,retargeting,mobile,female,30,free,True,True,2025-12-15
5699,2025-05-29,DE,organic,brand,mobile,female,30,free,True,True,2025-12-15
5700,2024-09-26,PL,email,,desktop,female,27,free,True,True,2024-11-13
5701,2025-03-21,IT,paid_search,spring_sale,mobile,female,33,free,True,False,
5702,2024-09-28,FR,organic,spring_sale,mobile,male,57,pro,True,True,2025-02-06
5703,2024-07-17,UK,paid_search,spring_sale,mobile,female,18,free,False,True,2025-01-10
5704,2024-11-04,ES,paid_search,,mobile,female,44,basic,True,False,
5705,2024-08-10,ES,organic,,mobile,non_binary,33,free,,True,2024-08-21
5706,2025-08-05,FR,affiliate,,mobile,male,29,basic,True,True,2025-09-09
5707,2024-10-21,IT,paid_search,,desktop,male,18,basic,,True,2024-12-20
5708,2024-08-17,FR,organic,,desktop,female,41,free,False,False,
5709,2025-01-18,CO,affiliate,brand,mobile,male,19,basic,True,False,
5710,2025-06-25,ES,paid_search,brand,desktop,male,41,pro,False,False,
5711,2024-07-14,MX,organic,,tablet,male,50,basic,False,False,
5712,2025-11-02,IT,email,brand,mobile,female,20,free,True,False,
5713,2024-11-27,US,organic,competitor,desktop,male,45,free,False,False,
5714,2025-04-17,BR,email,competitor,desktop,female,33,basic,True,False,
5715,2025-11-15,NL,affiliate,spring_sale,mobile,male,18,free,True,True,2025-12-15
5716,2024-11-04,UK,affiliate,retargeting,tablet,male,21,free,True,False,
5717,2024-05-22,SE,referral,black_friday,desktop,female,35,free,False,False,
5718,2025-06-18,CO,paid_social,retargeting,mobile,male,37,basic,True,True,2025-12-15
5719,2024-01-05,ES,paid_search,brand,mobile,male,18,free,True,True,2024-02-02
5720,2024-11-23,UK,affiliate,brand,desktop,male,33,basic,False,False,
5721,2025-12-01,PT,organic,,desktop,female,41,basic,True,False,
5722,2024-10-23,US,paid_social,brand,desktop,male,43,free,False,True,2025-01-30
5723,2025-05-04,ES,organic,spring_sale,mobile,male,29,free,True,True,2025-12-15
5724,2025-01-10,SE,organic,retargeting,tablet,female,37,basic,False,True,2025-12-15
5725,2024-06-02,DE,referral,retargeting,mobile,female,44,free,True,False,
5726,2024-08-15,US,influencer,spring_sale,mobile,male,42,basic,False,True,2024-11-13
5727,2025-01-09,ES,organic,,mobile,male,42,basic,True,False,
5728,2024-03-15,US,referral,,mobile,female,34,basic,True,False,
5729,2024-10-23,ES,display,black_friday,mobile,male,32,basic,False,False,
5730,2024-10-23,MX,organic,,mobile,male,36,basic,True,False,
5731,2025-08-19,PT,referral,spring_sale,desktop,female,25,pro,True,False,
5732,2024-03-29,BR,referral,competitor,desktop,male,44,free,False,True,2024-07-20
5733,2025-08-25,ES,display,black_friday,desktop,male,18,free,False,True,2025-09-16
5734,2024-10-20,BR,paid_search,spring_sale,mobile,female,28,free,False,True,2024-12-06
5735,2025-04-10,UK,email,retargeting,mobile,male,33,basic,True,False,
5736,2025-02-02,ES,organic,retargeting,mobile,female,38,free,True,False,
5737,2024-08-02,CO,paid_search,,mobile,female,40,free,True,True,2024-11-16
5738,2025-10-27,FR,paid_search,,mobile,female,48,free,True,True,2025-12-15
5739,2024-06-09,ES,email,brand,mobile,female,34,basic,True,False,
5740,2024-01-26,ES,organic,brand,desktop,female,26,free,False,False,
5741,2025-06-20,UK,organic,black_friday,tablet,female,32,free,False,True,2025-12-15
5742,2025-03-20,IE,organic,,mobile,female,30,basic,,True,2025-09-07
5743,2025-09-28,DE,referral,,mobile,male,38,free,True,False,
5744,2024-11-23,CH,paid_social,retargeting,desktop,female,22,free,True,True,2025-03-03
5745,2024-01-13,MX,paid_social,back_to_school,tablet,female,31,free,True,True,2024-03-09
5746,2024-01-15,PT,email,retargeting,mobile,unknown,49,basic,False,False,
5747,2024-11-05,CO,paid_social,,mobile,male,35,free,True,True,2025-02-24
5748,2024-06-27,ES,affiliate,brand,mobile,male,22,pro,False,False,
5749,2025-10-21,PL,organic,,desktop,male,30,free,False,False,
5750,2024-03-25,PL,referral,back_to_school,desktop,female,18,free,True,False,
5751,2025-09-21,UK,referral,back_to_school,desktop,female,32,free,False,True,2025-11-08
5752,2024-06-04,ES,influencer,,mobile,male,49,basic,True,True,2024-10-28
5753,2024-03-26,UK,referral,retargeting,desktop,female,21,basic,False,True,2024-04-05
5754,2024-07-15,ES,referral,competitor,desktop,female,18,free,True,False,
5755,2024-04-13,ES,email,brand,mobile,female,26,basic,True,True,2024-06-14
5756,2024-10-13,UK,organic,spring_sale,mobile,female,42,free,True,True,2025-01-04
5757,2024-08-24,NL,display,,mobile,female,50,free,True,True,2024-08-31
5758,2025-01-13,US,affiliate,brand,mobile,female,37,basic,True,True,2025-12-15
5759,2025-01-19,FR,paid_search,competitor,mobile,female,20,free,False,False,
5760,2024-01-01,AR,email,black_friday,mobile,female,33,pro,True,False,
5761,2024-03-30,UK,referral,,desktop,male,51,free,False,False,
5762,2024-04-25,SE,affiliate,back_to_school,mobile,male,30,free,True,False,
5763,2024-05-19,ES,organic,spring_sale,mobile,male,34,free,False,False,
5764,2024-03-07,US,email,back_to_school,tablet,male,35,basic,True,False,
5765,2024-08-12,NO,paid_search,black_friday,desktop,unknown,18,basic,True,False,
5766,2025-01-28,ES,organic,brand,desktop,female,43,free,False,False,
5767,2024-08-08,UK,paid_search,spring_sale,mobile,male,42,free,True,False,
5768,2024-08-23,IT,organic,brand,desktop,female,18,free,True,True,2024-10-28
5769,2024-12-01,CO,paid_search,retargeting,tablet,male,20,basic,True,False,
5770,2025-01-27,CO,paid_social,,desktop,female,23,enterprise,True,True,2025-03-06
5771,2024-08-24,NL,paid_search,,desktop,male,40,enterprise,True,False,
5772,2024-06-07,IT,paid_social,black_friday,mobile,female,25,free,True,False,
5773,2024-10-19,PT,referral,black_friday,mobile,female,37,free,True,True,2024-12-03
5774,2024-01-18,FR,email,,mobile,female,31,pro,,False,
5775,2024-12-18,US,referral,spring_sale,mobile,male,34,basic,False,False,
5776,2025-11-04,UK,referral,competitor,desktop,male,38,basic,False,False,
5777,2024-10-11,UK,organic,brand,tablet,male,36,free,False,True,2025-01-25
5778,2024-03-18,ES,organic,,desktop,female,33,free,True,False,
5779,2025-05-20,ES,paid_search,black_friday,mobile,female,36,basic,False,True,2025-05-27
5780,2024-03-31,FR,paid_search,back_to_school,mobile,male,35,pro,True,False,
5781,2024-05-18,IT,email,brand,desktop,male,31,basic,True,False,
5782,2024-04-14,IT,organic,,desktop,female,29,pro,True,False,
5783,2025-09-23,MX,affiliate,brand,mobile,non_binary,52,pro,,True,2025-12-15
5784,2025-12-02,US,organic,brand,desktop,female,29,free,True,True,2025-12-15
5785,2025-02-11,SE,paid_search,brand,mobile,male,47,free,True,True,2025-12-15
5786,2025-03-17,ES,paid_search,spring_sale,desktop,male,26,free,False,False,
5787,2025-04-06,UK,display,,desktop,male,41,free,True,False,
5788,2025-03-12,CO,organic,black_friday,mobile,male,51,free,False,False,
5789,2025-01-24,UK,affiliate,spring_sale,desktop,female,30,free,True,False,
5790,2025-12-06,UK,paid_search,brand,mobile,female,26,free,False,True,2025-12-15
5791,2025-06-08,ES,organic,back_to_school,mobile,female,29,pro,True,False,
5792,2024-03-04,FR,influencer,,desktop,male,33,free,True,False,
5793,2024-10-07,NL,paid_social,spring_sale,desktop,male,36,free,True,False,
5794,2025-11-27,MX,email,,desktop,male,33,basic,False,False,
5795,2024-10-15,US,referral,retargeting,tablet,female,29,basic,False,False,
5796,2024-05-25,US,organic,retargeting,desktop,male,53,pro,False,False,
5797,2025-09-12,US,email,brand,tablet,female,31,pro,False,False,
5798,2025-03-21,BE,paid_search,brand,desktop,male,27,pro,False,False,
5799,2025-02-06,UK,influencer,,desktop,female,41,basic,True,True,2025-08-19
5800,2024-10-27,DE,organic,retargeting,desktop,female,41,pro,True,True,2024-12-10
5801,2024-03-29,US,organic,back_to_school,desktop,unknown,47,free,True,False,
5802,2024-10-01,IT,organic,,mobile,female,52,enterprise,False,False,
5803,2024-11-08,UK,paid_search,back_to_school,mobile,female,36,free,False,True,2025-12-15
5804,2025-10-27,CO,organic,,mobile,female,30,free,True,True,2025-11-09
5805,2024-08-07,FR,paid_search,back_to_school,mobile,male,18,free,False,True,2025-05-16
5806,2024-04-16,IT,referral,spring_sale,desktop,female,24,enterprise,True,False,
5807,2024-11-01,ES,organic,spring_sale,desktop,male,35,pro,False,False,
5808,2025-12-13,DE,organic,competitor,mobile,female,21,free,False,True,2025-12-15
5809,2024-12-10,BR,organic,brand,desktop,female,18,enterprise,True,False,
5810,2024-09-28,FR,paid_search,brand,desktop,female,34,basic,False,True,2025-01-10
5811,2025-04-21,US,organic,,desktop,female,41,basic,True,False,
5812,2025-04-08,UK,email,competitor,mobile,male,31,free,True,True,2025-05-04
5813,2024-08-01,UK,organic,retargeting,mobile,female,42,basic,False,True,2025-01-20
5814,2025-11-23,CO,paid_social,brand,desktop,male,39,basic,False,True,2025-11-30
5815,2025-02-27,PT,email,retargeting,tablet,male,44,free,True,False,
5816,2024-02-11,DE,affiliate,,mobile,female,55,free,False,False,
5817,2024-10-18,SE,organic,brand,tablet,female,59,free,True,False,
5818,2025-10-21,UK,paid_search,spring_sale,desktop,male,40,free,False,False,
5819,2024-10-08,PT,referral,,mobile,male,28,free,False,False,
5820,2025-02-09,BR,organic,spring_sale,mobile,female,34,free,True,False,
5821,2025-03-14,PL,influencer,black_friday,mobile,female,49,basic,True,False,
5822,2025-05-18,IT,email,retargeting,mobile,female,24,free,False,True,2025-06-24
5823,2025-09-15,ES,referral,retargeting,mobile,male,47,free,True,True,2025-12-15
